text,label
Do you sign your name using 4 tildes? (<nowiki>~~~~</nowiki>)?,0
"Hi Ive been trying to clean the English version of this and the abandoned village to see if they can be on ""did you know"". Could you check the pages and get back to me?",0
"Just an FYI, I replied at FPOC. How many lists would you prefer?",1
"I write to you, because I think that this issue should be addressed at some central place - for all lists/rankings, so that we don't have to go over the same discussion separately at each place. Could you arrange such discussion or point me where to raise the issue?",0
"I just put a table in for the novel villains (to put the novels and films on the same level), but it's kind of messed up (I know presscious little about tables on Wikipedia).  Could you please help me fix it?",1
The above username has been indefinitely banned as a phishing account. Now why would they want my login details...?,0
"Lol, yes, simply! I would have no objection to something like this ""According to "".... Records"" the song was sent to mainstream radio as the official third single in may."" OR something?",0
Can you help patroling <url> page???,0
"Hi, I see you left a red link at <url> (Roman conquest of Britain). Is this a forerunner to a new article/renaming or does it need correcting?",0
"I see you ended the AfD on <url> and removed the tag.  Will you remove it on the other two articles that were proposed along with it, <url> and <url>?",1
"I am not familiar with the credit card / porn star identity incident you mentioned in AnonEMouse's RFA, but I would like to take a closer look at it.  Could you provide some more direct diffs related to Mouse's involvment?",1
"Oh, okay. <url> should be placed as a ""see also"" on <url>, correct?",1
"... is discouraged, but should redirects be created for situations like <url>? Inclusively, I believe you once told me that something like <url> should be changed per the guideline?",0
"Reverted again, you need to create your own subpage at Template talk:Did you know/Article name. If you need some help, I could nominate it for you?",0
"Clever work with the search and replace (I still think w:es should have recognised that ISO date format, tho'). Now, any idea where I can find a list of the DF's late, unlamented ''regentes'' to flesh out my <url> article?",0
"Hello, I and a few others have made many edits to <url>.  Do you have any more comments and can you be persuaded to change your vote?",0
PS so what is your Firefox advice?  Is there a way to make it managable?,0
"I created this for you. However as a registered user, do you know you can create categories by yourself?",0
Just in case you haven't seen it. I wondered if you might even respond to the comments there?,0
"After running a translation on the first source, I can find any link there either referring to Studio Junio. Care to elaborate?",0
I am willing to try to discover the problem. What browser do you use?,1
Hey. I'm proposing a <url> - would you be interested in coming along?,0
"I apologise, I didn't actually see the message on my talk page, I assumed you meant the article talk page. If you are concerned that the ""free"" image has been uploaded under a false license, then perhaps you could nominate it for deletion?",0
"Hey friend, you are missed on here. What's up?",1
"Hi, what are the technical steps to withdraw a nomination to delete a category? Or more specifically, what template did you use to withdraw your nomination?",1
"The article <url> doesn't give any sources we can check to prove that it's true. I checked on google and I could find almost nothing about him, is it possible that you could <url> a website or a printed source like a book or newspaper report which discusses him?",0
"The file in question was sourced from the official website of Bobby Schilling, bobby2010.com. Does this resolve the issue?",0
So even though the article says that there are 16 primitive Pythagorean triples with c < 100 there are actually 32??,0
Is there any content that needs rescuing? The only edit I seem to have deleted was the redirect?,0
"In what sense is Gaelic Athletic Association the ""primary usage? What is the reason for giving this one use priority over all the others?",0
Hello. Can you help me create a map of Isabela which reflects the 3D map?,1
"Why the removal of the citation dealing with coriolis?  Was the proof not within the citation, or was the citation not considered primary?",0
"Wow, thanks for pointing that out. I'm having a bad night, and all the theading... anyway, did I get them all?",1
"As a timid Wikipedia end-user who never makes more than a rare grammatical or spelling edit, learning the history to be found on this talk page and Kate's userpage history makes me sad. Why is it that so many communities change the way they do as the size of the project they revolve around increases..?",0
